Timestamp,Your initials,Short reference,Title,DOI,Journal,Taxonomic group,Climate change stressor,Life stage exposed to the stressor,Life stage of the animals when traits were measured,Trait category,Trait details,Additional comments
45607.90972,NW,Murrary_et_al_2019,High sensitivity of a keystone forage fish to elevated CO2 and temperature,10.1093/conphys/coz084,Conservation Physiology,Fish,"Temperature, CO2",Embryos,Embryos,Development,body size; hatching success; development time,
45637.85,NW,Santo_et_al_2016,Progressive hypoxia decouples activity and aerobic performance of skate embryos ,10.1093/conphys/cov067,Conservation Physiology,Fish,Oxygen,Embryos,Embryos,Energetics and metabolism,oxygen consumption,
45637.89097,NW,Rio_et_al_2019,Combined effects of warming and hypoxia on early life stage Chinook salmon physiology and development,10.1093/conphys/coy078,Conservation Physiology,Fish,"Temperature, Oxygen",Embryos,"Embryos, Larvae or juveniles","Environmental tolerance and preference, Development",hatching success; development time; hypoxia tolerance; CTmax,
45637.89444,NW,Earhart_et_al_2023,Identification of upper thermal thresholds during development in the endangered Nechako white sturgeon with management implications for a regulated river,10.1093/conphys/coad032,Conservation Physiology,Fish,Temperature,Embryos,"Embryos, Larvae or juveniles","Environmental tolerance and preference, Energetics and metabolism, Development",CTmax; oxygen consumption; body size; survival,
45637.91111,NW,Cook_et_al_2018,"Metabolic rates of embryos and alevin from a cold-adapted salmonid differ with temperature, population and family of origin: implications for coping with climate change",10.1093/conphys/cox076,Conservation Physiology,Fish,Temperature,Embryos,Embryos,"Energetics and metabolism, Development",oxygen consumption; body size,
45637.91319,NW,Harman_et_al_2023,Effect of elevated embryonic incubation temperature on the temperature preference of juvenile lake (Coregonus clupeaformis) and round whitefish (Prosopium cylindraceum),10.1093/conphys/coad067,Conservation Physiology,Fish,Temperature,Embryos,"Embryos, Larvae or juveniles","Environmental tolerance and preference, Development",body size; thermoregulation,
13/11/2024 14:21,NW,Rio_et_al_2021,Differential sensitivity to warming and hypoxia during development and long-term effects of developmental exposure in early life stage Chinook salmon,10.1093/conphys/coab054,Conservation Physiology,Fish,"Temperature, Oxygen",Embryos,"Embryos, Larvae or juveniles","Environmental tolerance and preference, Energetics and metabolism, Development",development time; hatching success; oxygen consumption; CTmax,
45454.60694,NW,Cattano_et_al_2016,Effects of ocean acidification on embryonic respiration and development of a temperate wrasse living along a natural CO2 gradient,10.1093/conphys/cov073,Conservation Physiology,Fish,pH,"Embryos, Larvae or juveniles","Embryos, Larvae or juveniles","Energetics and metabolism, Development",oxygen consumption; size at hatching,"Two seperate experiments, one during embryonic and one posthatch."
13/11/2024 14:42,NW,Faleiro_et_al_2016,Small pelagics in a changing ocean: biological responses of sardine early stages to warming,10.1093/conphys/cow017,Conservation Physiology,Fish,Temperature,"Embryos, Larvae or juveniles","Embryos, Larvae or juveniles","Environmental tolerance and preference, Energetics and metabolism, Development",hatching success; survival; body size; growth rate; oxygen consumption; CTmax,
45637.89792,NW,Medina-Baez_et_al_2023,Life cycle complexity and body mass drive erratic changes in climate vulnerability across ontogeny in a seasonally migrating butterfly,10.1093/conphys/coad058,Conservation Physiology,Insect,Temperature,"Embryos, Larvae or juveniles, Adults","Embryos, Larvae or juveniles, Adults","Environmental tolerance and preference, Energetics and metabolism, Development",body size; CTmax; carbon dioxide production,
45454.61528,NW,Brahmi_et_al_2021,"Effects of elevated temperature and pCO2 on the respiration, biomineralization and photophysiology of the giant clam Tridacna maxima",10.1093/conphys/coab041,Conservation Physiology,Other invertebrate,"Temperature, pH",Larvae or juveniles,Larvae or juveniles,Energetics and metabolism,oxygen consumption,
45454.86181,NW,Davis_et_al_2019,"Sensitivities of an endemic, endangered California smelt and two non-native fishes to serial increases in temperature and salinity: implications for shifting community structure with climate change",10.1093/conphys/coy076,Conservation Physiology,Fish,"Temperature, Salinity",Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Osmoregulation, Development",CTmax; body size; blood biochemistry; water content,
45484.88264,NW,Johnson_Hofmann_2020,"Combined stress of ocean acidification and warming influence survival and drives differential gene expression patterns in the Antarctic pteropod, Limacina helicina antarctica",10.1093/conphys/coaa013,Conservation Physiology,Other invertebrate,"Temperature, pH",Larvae or juveniles,Larvae or juveniles,Environmental tolerance and preference,survival,
45484.90278,NW,Verhille_et_al_2016,Inter-population differences in salinity tolerance and osmoregulation of juvenile wild and hatchery-born Sacramento splittail,10.1093/conphys/cov063,Conservation Physiology,Fish,Salinity,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Energetics and metabolism, Osmoregulation, Development",survival; body size; blood biochemistry; NKA activity,
45546.90069,NW,Oomen_and_Hutchings_2015,Variation in spawning time promotes genetic variability in population responses to environmental change in a marine fish,10.1093/conphys/cov027,Conservation Physiology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Development",survival; body size,
45546.90764,NW,Gobler_Taimage_2014,"Physiological response and resilience of early life-stage Eastern oysters (Crassostrea virginica) to past, present and future ocean acidification",10.1093/conphys/cou004,Conservation Physiology,Other invertebrate,pH,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Development",survival; body size,
45576.92083,NW,Verhille_et_al_2024,Thermal tolerance of giant salmonfly nymphs (Pteronarcys californica) varies across populations in a regulated river,10.1093/conphys/coae043,Conservation Physiology,Insect,Temperature,Larvae or juveniles,Larvae or juveniles,Energetics and metabolism,oxygen consumption,
45576.92431,NW,Frommel_et_al_2020,Physiological resilience of pink salmon to naturally occurring ocean acidification,10.1093/conphys/coaa059,Conservation Physiology,Fish,CO2,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Osmoregulation, Development",CTmax; body condition; hypoxia tolerance; blood biochemistry,
45576.93194,NW,Cerrato_et_al_2016,Early exposure to ultraviolet-B radiation decreases immune function later in life,10.1093/conphys/cow037,Conservation Physiology,Amphibian,UV-B,Larvae or juveniles,Larvae or juveniles,"Energetics and metabolism, Immune function and stress physiology, Development",growth rate; oxygen consumption; leucocyte count; phytohaemagglutinin challenge,
45576.95833,NW,Mottola_et_al_2020,Compromised thermal tolerance of cardiovascular capacity in upstream migrating Arctic char and brown trout-are hot summers threatening migrating salmonids?,10.1093/conphys/coaa101,Conservation Physiology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Cardiovascular physiology",heart rate; heat shock proteins,
45607.87639,NW,Guo_et_al_2022,"Identification of supraoptimal temperatures in juvenile blueback herring (Alosa aestivalis) using survival, growth rate and scaled energy reserves",10.1093/conphys/coac022,Conservation Physiology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Development",survival; growth rate,
45607.88681,NW,Chan_and_Tong_2020,Temporal variability modulates pH impact on larval sea urchin development,10.1093/conphys/coaa008,Conservation Physiology,Other invertebrate,pH,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Development",survival; body size; growth rate,
45607.89236,NW,Moreira_et_al_2022,Impacts of ocean warming and acidification on the energy budget of three commercially important fish species,10.1093/conphys/coac048,Conservation Physiology,Fish,Temperature,Larvae or juveniles,"Larvae or juveniles, Adults","Reproduction, Development",growth rate; fecundity,
45607.89583,NW,Bouyoucos_et_al2018,Dead tired: evaluating the physiological status and survival of neonatal reef sharks under stress,10.1093/conphys/coy053,Conservation Physiology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,Osmoregulation,blood biochemistry,
45607.91181,NW,Parisi_et_al_2020,Can the impacts of cold-water pollution on fish be mitigated by thermal plasticity?,10.1093/conphys/coaa005,Conservation Physiology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,"Energetics and metabolism, Development",oxygen consumption; metabolic enzymes; growth rate,
45607.91528,NW,Ruthsatz_et_al_2018,Thyroid hormone levels and temperature during development alter thermal tolerance and energetics of Xenopus laevis larvae,10.1093/conphys/coy059,Conservation Physiology,Amphibian,"Temperature, Interaction with non-climatic stressor",Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Energetics and metabolism, Development",body condition; oxygen consumption; CTmax; CTmin; survival,
45607.92569,NW,Gurr_et_al_2020,Metabolic recovery and compensatory shell growth of juvenile Pacific geoduck Panopea generosa following short-term exposure to acidified seawater,10.1093/conphys/coaa024,Conservation Physiology,Other invertebrate,CO2,Larvae or juveniles,Larvae or juveniles,Energetics and metabolism,oxygen consumption,
45607.92986,NW,Isaza_et_al_2020,Simultaneous exposure to nitrate and low pH reduces the blood oxygen-carrying capacity and functional performance of a freshwater fish,10.1093/conphys/coz092,Conservation Physiology,Fish,"pH, Interaction with non-climatic stressor",Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Energetics and metabolism, Osmoregulation, Cardiovascular physiology, Development",growth rate; oxygen consumption; blood biochemistry; PO2; survival,
45607.93333,NW,Cramp_et_al_2022,UV exposure causes energy trade- offs leading to increased chytrid fungus susceptibility in green tree frog larvae,10.1093/conphys/coac038,Conservation Physiology,Amphibian,UV radiation,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Energetics and metabolism, Development",survival; growth rate; oxygen consumption; development time,
45637.63472,NW,Vorsatz_et_al_2021,Fine-scale conditions across mangrove microhabitats and larval ontogeny contributes to the thermal physiology of early stage brachyurans (Crustacea: Decapoda),10.1093/conphys/coab010,Conservation Physiology,Other invertebrate,Temperature,Larvae or juveniles,Larvae or juveniles,Energetics and metabolism,oxygen consumption,
45637.64375,NW,Lo_et_al_2022,"The effect of temperature on specific dynamic action of juvenile fall-run Chinook salmon, Oncorhynchus tshawytscha",10.1093/conphys/coac067,Conservation Physiology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,"Energetics and metabolism, Development",oxygen consumption; body size,
45637.65069,NW,Corey_et_al_2017,"Physiological effects of environmentally relevant, multi-day thermal stress on wild juvenile Atlantic salmon (Salmo salar)",10.1093/conphys/cox014,Conservation Physiology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Energetics and metabolism",CTmax; liver glycogen; HSP; Ubiquitin,
45637.85347,NW,Crear_et_al_2019,The impacts of warming and hypoxia on the performance of an obligate ram ventilator,10.1093/conphys/coz026,Conservation Physiology,Fish,"Temperature, Oxygen",Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Energetics and metabolism",oxygen consumption; Pcrit,
45637.86736,NW,Chadwick_et_al_2015,"Thermal onset of cellular and endocrine stress responses correspond to ecological limits in brook trout, an iconic cold-water fish",10.1093/conphys/cov017,Conservation Physiology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Immune function and stress physiology",HSP; plasma cortisol; plasma glucose,
45637.87014,NW,Collins_et_al_2013,"Hypoxia tolerance is conserved across genetically distinct sub-populations of an iconic, tropical Australian teleost (Lates calcarifer)",10.1093/conphys/cot029,Conservation Physiology,Fish,Oxygen,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Energetics and metabolism",oxygen consumption; Pcrit,
45637.87222,NW,Zillig_et_al_2024,Effects of acclimation temperature and feed restriction on the metabolic performance of green sturgeon,10.1093/conphys/coae021,Conservation Physiology,Fish,"Temperature, food restriction",Larvae or juveniles,Larvae or juveniles,"Energetics and metabolism, Development",oxygen consumption; body size,
45637.87917,NW,Wells_et_al_2016,Limited variability in upper thermal tolerance among pure and hybrid populations of a cold-water fish,10.1093/conphys/cow063,Conservation Physiology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,Environmental tolerance and preference,CTmax,
45637.89306,NW,Morash_et_al_2016,Pass the salt: physiological consequences of ecologically relevant hyposmotic exposure in juvenile gummy sharks (Mustelus antarcticus) and school sharks (Galeorhinus galeus),10.1093/conphys/cow036,Conservation Physiology,Fish,Salinity,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Energetics and metabolism, Osmoregulation",NKA activity; blood biochemistry; HSP; ubiquitin; oxygen consumption,
45637.89653,NW,Biela_et_al_2023,Differential heat shock protein responses in two species of Pacific salmon and their utility in identifying heat stress,10.1093/conphys/coad092,Conservation Physiology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,Environmental tolerance and preference,HSP,
45637.91458,NW,Lassoued_et_al_2021,The Mediterranean mussel Mytilus galloprovincialis: responses to climate change scenarios as a function of the original habitat,10.1093/conphys/coaa114,Conservation Physiology,Other invertebrate,"Temperature, CO2",Larvae or juveniles,Larvae or juveniles,Development,growth rate,
45637.91875,NW,Strowbridge_et_al_2021,Acute measures of upper thermal and hypoxia tolerance are not reliable predictors of mortality following environmental challenges in rainbow trout (Oncorhynchus mykiss),10.1093/conphys/coab095,Conservation Physiology,Fish,"Temperature, Oxygen",Larvae or juveniles,Larvae or juveniles,Environmental tolerance and preference,"CTmax, hypoxia tolerance; survival",
13/11/2024 11:10,NW,Kelly_et_al_2014,Ice age fish in a warming world: minimal variation in thermal acclimation capacity among lake trout (Salvelinus namaycush) populations,10.1093/conphys/cou025,Conservation Physiology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Energetics and metabolism",CTmax; oxygen consumption,
13/11/2024 11:23,NW,Bugg_et_al_2020,Effects of acclimation temperature on the thermal physiology in two geographically distinct populations of lake sturgeon (Acipenser fulvescens),10.1093/conphys/coaa087,Conservation Physiology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Energetics and metabolism, Immune function and stress physiology",CTmax; oxygen consumption; HSP; glutathione peroxidase; hepatosomatic index,
13/11/2024 11:25,NW,Poletto_et_al_2017,"Unusual aerobic performance at high temperatures in juvenile Chinook salmon, Oncorhynchus tshawytscha",10.1093/conphys/cow067,Conservation Physiology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Energetics and metabolism",survival; oxygen consumption,
13/11/2024 11:28,NW,McLeod_et_al_2013,Climate change and the performance of larval coral reef fishes: the interaction between temperature and food availability,10.1093/conphys/cot024,Conservation Physiology,Fish,"Temperature, Interaction with non-climatic stressor",Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Energetics and metabolism, Development",body size; survival; oxygen consumption; growth rate; development time,
13/11/2024 11:37,NW,Almeida_et_al_2022,"Effects of exposure to elevated temperature and different food levels on the escape response and metabolism of early life stages of white seabream, Diplodus sargus",10.1093/conphys/coac023,Conservation Physiology,Fish,"Temperature, Interaction with non-climatic stressor",Larvae or juveniles,Larvae or juveniles,"Energetics and metabolism, Development",body size; oxygen consumption,
13/11/2024 11:40,NW,Pasparakis_et_al_2023,"Effects of turbidity, temperature and predation cue on the stress response of juvenile delta smelt",10.1093/conphys/coad036,Conservation Physiology,Fish,"Temperature, Interaction with non-climatic stressor",Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Energetics and metabolism, Immune function and stress physiology, Development",survival; cortisol; glucose; lactate; body condition,
13/11/2024 11:43,NW,Gilbert_et_al_2020,Warmer temperature and provision of natural substrate enable earlier metamorphosis in the critically endangered Baw Baw frog,10.1093/conphys/coaa030,Conservation Physiology,Amphibian,Temperature,Larvae or juveniles,Larvae or juveniles,Development,growth rate; development time; body size,
13/11/2024 11:47,NW,Lundsgaard_et_al_2020,"Effects of ultraviolet-B radiation on physiology, immune function and survival is dependent on temperature: implications for amphibian declines",10.1093/conphys/coaa002,Conservation Physiology,Amphibian,"Temperature, UV radiation",Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Energetics and metabolism, Immune function and stress physiology, Development","growth rate; oxygen consumption; antioxidant, leucocyte count; neutrophil count; survival",
13/11/2024 11:52,NW,Verhille_et_al_2016,High thermal tolerance of a rainbow trout population near its southern range limit suggests local thermal adjustment,10.1093/conphys/cow057,Conservation Physiology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,Energetics and metabolism,oxygen consumption,
13/11/2024 11:56,NW,Courtney_et_al_2015,"Long-term changes in food availability mediate the effects of temperature on growth, development and survival in striped marsh frog larvae: implications for captive breeding programmes",10.1093/conphys/cov029,Conservation Physiology,Amphibian,"Temperature, Interaction with non-climatic stressor",Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Development",survival; body size; development time,
13/11/2024 12:01,NW,Pauli_et_al_2017,Effects of ambient oxygen and size-selective mortality on growth and maturation in guppies,10.1093/conphys/cox010,Conservation Physiology,Fish,Oxygen,Larvae or juveniles,Larvae or juveniles,Development,growth rate; body size,
13/11/2024 13:48,NW,Raby_et_al_2020,Post-exercise respirometry underestimates maximum metabolic rate in juvenile salmon,10.1093/conphys/coaa063,Conservation Physiology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,Energetics and metabolism,oxygen consumption,
13/11/2024 13:52,NW,Goldstein_et_al_2017,The effect of temperature on development and behaviour of relict leopard frog tadpoles,10.1093/conphys/cow075,Conservation Physiology,Amphibian,Temperature,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Development",survival; body size; development time; thermoregulation,
13/11/2024 14:00,NW,Chretien_and_Chapman_2016,"Tropical fish in a warming world: thermal tolerance of Nile perch Lates niloticus (L.) in Lake Nabugabo, Uganda",10.1093/conphys/cow062,Conservation Physiology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Energetics and metabolism",oxygen consumption; CTmax,
13/11/2024 14:27,NW,Roy_and_Seebacher_2020,Mismatched light and temperature cues disrupt locomotion and energetics via thyroid-dependent mechanisms,10.1093/conphys/coaa051,Conservation Physiology,Fish,"Temperature, Interaction with non-climatic stressor",Larvae or juveniles,Larvae or juveniles,Energetics and metabolism,oxygen consumption; mitochondrial bioenergetics,
13/11/2024 14:40,NW,Macnaughton_et_al_2018,Using the shuttlebox experimental design to determine temperature preference for juvenile Westslope Cutthroat Trout (Oncorhynchus clarkii lewisi),10.1093/conphys/coy018,Conservation Physiology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,Environmental tolerance and preference,thermoregulation,
13/11/2024 15:10,NW,Terrell_et_al_2021,Physiological impacts of temperature variability and climate warming in hellbenders (Cryptobranchus alleganiensis),10.1093/conphys/coab079,Conservation Physiology,Amphibian,Temperature,Larvae or juveniles,Larvae or juveniles,"Immune function and stress physiology, Development",bacteria-killing ability; neutrophil count; lymphocyte count; body size,
45546.91528,NW,Tornabene_et_al_2021,Evaluating corticosterone as a biomarker for amphibians exposed to increased salinity and ambient corticosterone,10.1093/conphys/coab049,Conservation Physiology,Amphibian,Salinity,"Larvae or juveniles, Adults","Larvae or juveniles, Adults",Immune function and stress physiology,corticosterone,
45637.86875,NW,Turko_et_al_2020,"Thermal tolerance depends on season, age and body condition in imperilled redside dace Clinostomus elongatus",10.1093/conphys/coaa062,Conservation Physiology,Fish,Temperature,"Larvae or juveniles, Adults","Larvae or juveniles, Adults",Environmental tolerance and preference,CTmax,
13/11/2024 10:51,NW,Penny_et_al_2021,Limited transgenerational effects of environmental temperatures on thermal performance of a cold-adapted salmonid,10.1093/conphys/coab021,Conservation Physiology,Fish,Temperature,"Larvae or juveniles, Adults",Larvae or juveniles,"Environmental tolerance and preference, Energetics and metabolism, Development",body size; oxygen consumption; CTmax,
13/11/2024 11:17,NW,Torres_et_al_2021,Ontogeny of osmoregulation of the Asian shore crab Hemigrapsus sanguineus at an invaded site of Europe,10.1093/conphys/coab094,Conservation Physiology,Other invertebrate,Salinity,"Larvae or juveniles, Adults","Larvae or juveniles, Adults","Environmental tolerance and preference, Osmoregulation",survival; blood biochemistry,
45454.87292,NW,Albecker_McCoy_2023,"Responses to saltwater exposure vary across species, populations and life stages in anuran amphibians",10.1093/conphys/coad062,Conservation Physiology,Amphibian,Salinity,Mix (before and after hatching),Larvae or juveniles,"Environmental tolerance and preference, Osmoregulation, Development",survival; body condition; blood biochemistry,
45454.90069,NW,Joly_et_al_2023,Smaller herring larval size-at-stage in response to environmental changes is associated with ontogenic processes and stress response,10.1093/conphys/coad072,Conservation Physiology,Fish,"Temperature, pH",Mix (before and after hatching),Larvae or juveniles,"Environmental tolerance and preference, Development",body size; survival,
45454.87986,NW,Schultz_et_al_2014,Seasonal blood chemistry response of sub-tropical nearshore fishes to climate change,10.1093/conphys/cou028,Conservation Physiology,Fish,"Temperature, pH",Mix (strictly after hatching),"Larvae or juveniles, Adults",Osmoregulation,blood biochemistry,
45484.90486,NW,Enders_and_Durhack_2022,"Metabolic rate and critical thermal maximum CTmax estimates for westslope cutthroat trout, Oncorhynchus clarkii lewisi",10.1093/conphys/coac071,Conservation Physiology,Fish,Temperature,Mix (strictly after hatching),Adults,"Environmental tolerance and preference, Energetics and metabolism",oxygen consumption; CTmax,
45546.89097,NW,Komoroske_et_al_2014,Ontogeny influences sensitivity to climate change stressors in an endangered fish,10.1093/conphys/cou008,Conservation Physiology,Fish,"Temperature, Salinity",Mix (strictly after hatching),"Larvae or juveniles, Adults","Environmental tolerance and preference, Energetics and metabolism",survival; CTmax,
45576.92778,NW,McPhee_et_al_2023,Body size dictates physiological and behavioural responses to hypoxia and elevated water temperatures in Murray cod (Maccullochella peelii),10.1093/conphys/coac087,Conservation Physiology,Fish,"Temperature, CO2",Mix (strictly after hatching),"Larvae or juveniles, Adults","Environmental tolerance and preference, Energetics and metabolism, Osmoregulation, Cardiovascular physiology",CTmax; hypoxia tolerance; blood oxygen transport; blood biochemistry,
45576.95625,NW,Brix_and_Grosell_2013,"Characterization of Na+ uptake in the endangered desert pupfish, Cyprinodon macularius (Baird and Girard)",10.1093/conphys/cot005,Conservation Physiology,Fish,Salinity,Mix (strictly after hatching),"Larvae or juveniles, Adults",Osmoregulation,Na+ uptake,
45637.9,NW,Leclair_et_al_2020,Seasonal variation in thermal tolerance of redside dace Clinostomus elongatus,10.1093/conphys/coaa081,Conservation Physiology,Fish,Temperature,Mix (strictly after hatching),"Larvae or juveniles, Adults",Environmental tolerance and preference,CTmax,
45717.80903,SUN,Park_et_al_2013,"RNA interference of glycerol biosynthesis suppresses rapid cold hardening of the beet armyworm, Spodoptera exigua",10.1242/jeb.092031,Journal of Experimental Biology,Insect,Temperature,Mix (before and after hatching),"Larvae or juveniles, Adults",Environmental tolerance and preference,"survival rate; supercooling capacity; Glycerol content; sorbitol, mannitol, glucose, galactose and trehalose content",
45717.85069,SUN,Malkeyeva_et_al_2020,Small heat shock protein Hsp67Bc plays a significant role in Drosophila melanogaster cold stress tolerance,10.1242/jeb.219592,Journal of Experimental Biology,Insect,Temperature,Mix (strictly after hatching),"Larvae or juveniles, Adults","Environmental tolerance and preference, Immune function and stress physiology, Reproduction",Hsp67Bc expression; survival rate; Fecundity ,
45689.95625,SUN,Giardini et al 2015,Consequences of calcium decline on the embryogenesis and life history of Daphnia magna,10.1242/jeb.123513,Journal of Experimental Biology,Other invertebrate,Calcium content,Mix (before and after hatching),"Embryos, Larvae or juveniles, Adults","Environmental tolerance and preference, Reproduction, Development",survival rate to different Calcium concentration; clutch size; body size,
45689.98472,SUN,Simmons_et_al_2022,Ontogeny can provide insight into the roles of natural and sexual selection in cricket cuticular hydrocarbon evolution,10.1242/jeb.244375,Journal of Experimental Biology,Insect,Humidity,Mix (strictly after hatching),"Larvae or juveniles, Adults",Osmoregulation,cuticular hydrocarbon richness; water content,
45717.00347,SUN,Chung_et_al_2018,Patterns of mitochondrial membrane remodeling parallel functional adaptations to thermal stress,10.1242/jeb.174458,Journal of Experimental Biology,Fish,Temperature,Adults,Adults,"Energetics and metabolism, Development",mitochondrial respiration rate; maximum mitochondrial respiratory capacity; mitochondrial phospholipid class distribution; fatty acid composition; cardiolipin molecular species profile; Cardiolipin content; Whole organism mass; Liver mass,
45717.04306,SUN,Glass_et_al_2024,A thermal performance curve perspective explains decades of disagreements over how air temperature affects the flight metabolism of honey bees,10.1242/jeb.246926,Journal of Experimental Biology,Insect,Temperature,Adults,Adults,Energetics and metabolism,"temperature of flight muscles, flight metabolic rate",
45717.07847,SUN,Nett_et_al_2019,Defects in mating behavior and tail morphology are the primary cause of sterility in Caenorhabditis elegans males at high temperature,10.1242/jeb.208041,Journal of Experimental Biology,Other invertebrate,Temperature,Mix (strictly after hatching),"Larvae or juveniles, Adults",Reproduction,sperm count; sperm activation; sperm transfer,
45717.10556,SUN,Kushinsky_et_al_2019,In vivo effects of temperature on the heart and pyloric rhythms in the crab Cancer borealis,10.1242/jeb.199190,Journal of Experimental Biology,Other invertebrate,Temperature,Adults,Adults,Cardiovascular physiology,heart rate; pyloric rhythm frequency,
45717.11736,SUN,Dichiera_et_al_2022,The role of carbonic anhydrase-mediated tissue oxygen extraction in a marine teleost acclimated to hypoxia,10.1242/jeb.244474,Journal of Experimental Biology,Fish,Oxygen,Mix (strictly after hatching),"Larvae or juveniles, Adults",Energetics and metabolism,carbonic anhydrase protein quantity; carbonic anhydrase activity; oxygen consumption; Maximum metabolic rate; Standard metabolic rate; Absolute aerobic scope; Factorial aerobic scope,
45717.12222,SUN,McArley_et_al_2021,"Normoxic limitation of maximal oxygen consumption rate, aerobic scope and cardiac performance in exhaustively exercised rainbow trout (Oncorhynchus mykiss)   Abstract",10.1242/jeb.242614,Journal of Experimental Biology,Fish,Oxygen,Adults,Adults,Cardiovascular physiology,haematological variables; venous blood pH; plasma lactate; plasma osmolality; maximum O2 consumption rate; cardiac output; heart rate; stroke volume; arterio-venous oxygen content difference,
45717.13194,SUN,Han_et_al_2022,Cardiac performance and heat shock response variation related to shell colour morphs in the mudflat snail Batillaria attramentaria,10.1242/jeb.244796,Journal of Experimental Biology,Other invertebrate,Temperature,Adults,Adults,"Environmental tolerance and preference, Cardiovascular physiology",Survival; Cardiac thermal performance; breakpoint temperature; maximum heart rate,
45717.13819,SUN,Borowiec_et_al_2020,Interspecific variation in hypoxia tolerance and hypoxia acclimation responses in killifish from the family Fundulidae,10.1242/jeb.209692,Journal of Experimental Biology,Fish,Oxygen,Adults,Adults,"Environmental tolerance and preference, Energetics and metabolism",rate of O2 consumption; critical O2 tension; PO2 at loss of equilibrium; tolerance to hypoxia,
45717.15417,SUN,Logan_et_al_2020,The brains of six African mole-rat species show divergent responses to hypoxia,10.1242/jeb.215905,Journal of Experimental Biology,Mammal,Oxygen,Adults,Adults,Immune function and stress physiology,Antioxidant capacity; Hypoxia-inducible factor level; the level of miRNA,
45717.16111,SUN,Heuton_et_al_2015,Paradoxical anaerobism in desert pupfish,10.1242/jeb.130633,Journal of Experimental Biology,Fish,Temperature,Adults,Adults,"Energetics and metabolism, Environmental tolerance and preference",oxygen consumption; amount of ethanol; ventilation rate; Skeletal muscle lactate concentration; Survival of anoxia,
45717.56806,SUN,Brown_et_al_2013,Regulation of succinate-fuelled mitochondrial respiration in liver and skeletal muscle of hibernating thirteen-lined ground squirrels,10.1242/jeb.078519,Journal of Experimental Biology,Mammal,Temperature,Adults,Adults,Energetics and metabolism,respiration rate; Succinate dehydrogenase activity; oxaloacetate affinity,
45717.57292,SUN,Gerber_et_al_2019,"Cardiac mitochondrial function, nitric oxide sensitivity and lipid composition following hypoxia acclimation in sablefish",10.1242/jeb.208074,Journal of Experimental Biology,Fish,Oxygen,Adults,Adults,"Energetics and metabolism, Immune function and stress physiology",ROS release rates;Mitochondrial respiratory control; oxygen affinity; catalytic and OXPHOS efficiency; superoxide dismutase (SOD) and citrate synthase (CS) activities; partial pressure of oxygen; respiratory control ratio; NO release rate; Uncoupled respiration,
45717.60556,SUN,Robak_et_al_2019,Out in the cold and sick: low temperatures and fungal infections impair a frog's skin defenses,10.1242/jeb.209445,Journal of Experimental Biology,Amphibian,"Temperature, Interaction with non-climatic stressor",Adults,Adults,"Environmental tolerance and preference, Development",survival rate; Pattern of expression of antimicrobial peptides; growth rate,
